Date,Time ,Datetime,Shark,N,W,Tidal Phase
"Thursday, 20 March, 2014",02:29:00,3/20/14 02:29,O82,25.71903,-79.24918,M
"Friday, 21 March, 2014",01:04:00,3/21/14 01:04,O82,25.7333,-79.25282,H
"Friday, 21 March, 2014",01:09:00,3/21/14 01:09,O82,25.73211,-79.25273,H
"Friday, 21 March, 2014",01:14:00,3/21/14 01:14,O82,25.73295,-79.25134,H
"Friday, 21 March, 2014",01:19:00,3/21/14 01:19,O82,25.73378,-79.25224,H
"Friday, 21 March, 2014",01:24:00,3/21/14 01:24,O82,25.73502,-79.25194,H
"Friday, 21 March, 2014",01:29:00,3/21/14 01:29,O82,25.7352,-79.25176,H
"Friday, 21 March, 2014",01:34:00,3/21/14 01:34,O82,25.73625,-79.25292,H
"Friday, 21 March, 2014",01:44:00,3/21/14 01:44,O82,25.73564,-79.25223,H
"Friday, 21 March, 2014",01:49:00,3/21/14 01:49,O82,25.73424,-79.25162,H
"Friday, 21 March, 2014",01:55:00,3/21/14 01:55,O82,25.73412,-79.2504,H
"Friday, 21 March, 2014",02:01:00,3/21/14 02:01,O82,25.73272,-79.24903,H
"Friday, 21 March, 2014",02:06:00,3/21/14 02:06,O82,25.73226,-79.24874,H
"Friday, 21 March, 2014",02:11:00,3/21/14 02:11,O82,25.73172,-79.24906,H
"Friday, 21 March, 2014",02:16:00,3/21/14 02:16,O82,25.73077,-79.24847,H
"Friday, 21 March, 2014",02:24:00,3/21/14 02:24,O82,25.73109,-79.2488,H
"Friday, 21 March, 2014",11:40:00,3/21/14 11:40,O82,25.73707,-79.25983,M
"Friday, 21 March, 2014",11:45:00,3/21/14 11:45,O82,25.72586,-79.25902,M
"Friday, 21 March, 2014",11:50:00,3/21/14 11:50,O82,25.72399,-79.2577,M
"Friday, 21 March, 2014",11:52:00,3/21/14 11:52,O82,25.72551,-79.25738,M
"Friday, 21 March, 2014",11:55:00,3/21/14 11:55,O82,25.72619,-79.25691,H
"Friday, 21 March, 2014",12:00:00,3/21/14 12:00,O82,25.7279,-79.25672,H
"Friday, 21 March, 2014",12:05:00,3/21/14 12:05,O82,25.72708,-79.25616,H
"Friday, 21 March, 2014",12:10:00,3/21/14 12:10,O82,25.72528,-79.25617,H
"Friday, 21 March, 2014",12:15:00,3/21/14 12:15,O82,25.72447,-79.25747,H
"Friday, 21 March, 2014",12:20:00,3/21/14 12:20,O82,25.72379,-79.25448,H
"Friday, 21 March, 2014",12:25:00,3/21/14 12:25,O82,25.72348,-79.26153,H
"Friday, 21 March, 2014",12:30:00,3/21/14 12:30,O82,25.7248,-79.26322,H
"Friday, 21 March, 2014",12:35:00,3/21/14 12:35,O82,25.72624,-79.2635,H
"Friday, 21 March, 2014",12:40:00,3/21/14 12:40,O82,25.72694,-79.26515,H
"Friday, 21 March, 2014",12:45:00,3/21/14 12:45,O82,25.72701,-79.26419,H
"Friday, 21 March, 2014",12:50:00,3/21/14 12:50,O82,25.72736,-79.26205,H
"Friday, 21 March, 2014",12:55:00,3/21/14 12:55,O82,25.72581,-79.26196,H
"Friday, 21 March, 2014",13:00:00,3/21/14 13:00,O82,25.72533,-79.26127,H
"Friday, 21 March, 2014",13:05:00,3/21/14 13:05,O82,25.72643,-79.26022,H
"Friday, 21 March, 2014",13:10:00,3/21/14 13:10,O82,25.727,-79.25928,H
"Friday, 21 March, 2014",13:15:00,3/21/14 13:15,O82,25.72771,-79.25936,H
"Friday, 21 March, 2014",13:20:00,3/21/14 13:20,O82,25.72884,-79.25936,H
"Friday, 21 March, 2014",13:25:00,3/21/14 13:25,O82,25.72647,-79.25946,H
"Friday, 21 March, 2014",13:30:00,3/21/14 13:30,O82,25.72513,-79.26065,H
"Friday, 21 March, 2014",13:35:00,3/21/14 13:35,O82,25.72463,-79.26775,H
"Friday, 21 March, 2014",13:40:00,3/21/14 13:40,O82,25.72191,-79.26291,H
"Friday, 21 March, 2014",13:45:00,3/21/14 13:45,O82,25.7203,-79.2643,L
"Friday, 21 March, 2014",13:50:00,3/21/14 13:50,O82,25.72016,-79.26567,H
"Friday, 21 March, 2014",13:55:00,3/21/14 13:55,O82,25.71917,-79.26634,M
"Saturday, 22 March, 2014",01:00:00,3/22/14 01:00,O82,25.72678,-79.24952,H
"Saturday, 22 March, 2014",01:06:00,3/22/14 01:06,O82,25.72654,-79.24713,H
"Saturday, 22 March, 2014",01:18:00,3/22/14 01:18,O82,25.72931,-79.24936,H
"Sunday, 23 March, 2014",00:27:00,3/23/14 00:27,O82,25.72886,-79.25223,H
"Sunday, 23 March, 2014",00:32:00,3/23/14 00:32,O82,25.72716,-79.2519,H
"Sunday, 23 March, 2014",00:45:00,3/23/14 00:45,O82,25.72832,-79.25144,H
"Sunday, 23 March, 2014",00:55:00,3/23/14 00:55,O82,25.72693,-79.2512,H
"Sunday, 23 March, 2014",00:58:00,3/23/14 00:58,O82,25.72695,-79.25139,H
"Sunday, 23 March, 2014",01:03:00,3/23/14 01:03,O82,25.72748,-79.2513,H
"Sunday, 23 March, 2014",01:08:00,3/23/14 01:08,O82,25.72665,-79.25363,H
"Sunday, 23 March, 2014",01:13:00,3/23/14 01:13,O82,25.72492,-79.25363,H
"Sunday, 23 March, 2014",01:18:00,3/23/14 01:18,O82,25.72519,-79.25541,H
"Sunday, 23 March, 2014",01:23:00,3/23/14 01:23,O82,25.72441,-79.2574,H
"Sunday, 23 March, 2014",01:28:00,3/23/14 01:28,O82,25.72404,-79.25817,H
"Sunday, 23 March, 2014",01:33:00,3/23/14 01:33,O82,25.72422,-79.25992,H
"Sunday, 23 March, 2014",01:38:00,3/23/14 01:38,O82,25.72443,-79.26228,H
"Sunday, 23 March, 2014",01:43:00,3/23/14 01:43,O82,25.72533,-79.26219,H
"Sunday, 23 March, 2014",01:47:00,3/23/14 01:47,O82,25.72418,-79.25193,H
"Sunday, 23 March, 2014",01:52:00,3/23/14 01:52,O82,25.72445,-79.26385,H
"Sunday, 23 March, 2014",01:57:00,3/23/14 01:57,O82,25.72351,-79.26321,H
"Sunday, 23 March, 2014",02:02:00,3/23/14 02:02,O82,25.72374,-79.26349,H
"Sunday, 23 March, 2014",02:07:00,3/23/14 02:07,O82,25.72501,-79.26317,H
"Sunday, 23 March, 2014",02:12:00,3/23/14 02:12,O82,25.72452,-79.26268,H
"Sunday, 23 March, 2014",02:17:00,3/23/14 02:17,O82,25.72369,-79.26218,H
"Sunday, 23 March, 2014",02:22:00,3/23/14 02:22,O82,25.7247,-79.26198,H
"Sunday, 23 March, 2014",02:27:00,3/23/14 02:27,O82,25.72541,-79.2635,H
