"time","station","elasmo","sensor.value","sensor.unit","location","Agency","Species"
2017-01-02 06:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 06:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 06:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 06:43:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 06:45:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 06:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 06:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:27:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:29:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:31:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:33:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:36:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:39:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 11:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 12:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 12:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:21:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:23:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:26:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:28:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:30:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:32:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:33:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:35:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:37:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:46:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 13:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 14:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 14:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 14:08:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-02 14:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 06:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 07:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 07:04:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 07:06:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 07:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:38:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:40:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:42:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:44:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:47:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:49:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:51:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 11:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 13:49:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 13:52:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 13:54:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 13:56:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 13:58:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 17:27:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 17:57:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 18:01:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 18:04:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 18:07:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 18:08:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 18:10:00,124095,"23154",NA,"","mini barge west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 23:05:00,124097,"23154",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 23:07:00,124097,"23154",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 23:10:00,124097,"23154",NA,"","grate west","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 23:51:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-03 23:57:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 00:00:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 00:03:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 00:28:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 00:36:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 00:39:00,129748,"23154",NA,"","west round rock","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 02:10:00,127567,"23154",NA,"","south bimini 3 south","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 02:41:00,127568,"23154",NA,"","south bimini 4","BBFSF.Bim","Galeocerdo cuvier"
2017-01-04 03:15:00,127568,"23154",NA,"","south bimini 4","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 00:52:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 00:54:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 00:57:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 00:59:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:01:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:12:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:18:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:22:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 01:24:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:02:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:05:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:07:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:10:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:12:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:17:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 04:26:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:29:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:30:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:32:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:34:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:35:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:38:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 18:39:00,125906,"23154",NA,NA,"north finger 1","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 19:27:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 19:29:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-01-06 19:31:00,126406,"23154",NA,"","north finger 2","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:14:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:19:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 08:30:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 16:16:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 16:20:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-07 16:25:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 03:49:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 03:54:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 04:19:00,104673,"23154",NA,"","pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 21:21:00,124049,"16961",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 21:23:00,124049,"16961",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 21:25:00,124049,"16961",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-09 21:27:00,124049,"16961",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-10 16:33:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-10 16:35:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-10 16:37:00,124049,"23154",NA,"","mini wall","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 00:45:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 00:48:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 00:50:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 00:53:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 00:55:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 00:58:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:00:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:03:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:05:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:07:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:09:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:11:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:13:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:15:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:17:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
2017-01-11 01:21:00,125907,"23154",NA,"","north pier","BBFSF.Bim","Galeocerdo cuvier"
