ODBA,resting,bursting,Tidal_Phase,Diel_Phase,Season,ID,Size
0.0384,0,0,1,3,1,14,129
0.0799,0,48.3,2,3,1,14,129
0.0548,0,0,2,4,1,14,129
0.0361,0,0,2,4,1,14,129
0.0325,0,0,3,4,1,14,129
0.036,0,0,3,4,1,14,129
0.0455,0,0,3,4,1,14,129
0.0418,0,0,3,4,1,14,129
0.0788,0,1.7,2,4,1,14,129
0.0467,0,3.3,2,4,1,14,129
0.0721,0,23.3,1,4,1,14,129
0.0629,0,21.7,1,4,1,14,129
0.0508,0,0,1,1,1,14,129
0.0526,0,0,1,1,1,14,129
0.0423,0,0,2,2,1,14,129
0.0571,0,0,2,2,1,14,129
0.0549,0,1.7,2,2,1,14,129
0.0529,0,0,3,2,1,14,129
0.0397,0,0,3,2,1,14,129
0.0893,0,0,3,2,1,14,129
0.0728,5,0,3,2,1,14,129
0.075,0,0,2,2,1,14,129
0.0761,8.3,35,2,2,1,14,129
0.1239,0,26.7,1,2,1,14,129
0.1181,5,0,1,3,1,14,129
0.0404,0,0,1,3,1,14,129
0.0657,0,50,1,4,1,14,129
0.0423,0,0,2,4,1,14,129
0.0806,8.3,6.7,2,4,1,14,129
0.0323,0,0,2,4,1,14,129
0.044,0,0,3,4,1,14,129
0.039,0,0,3,4,1,14,129
0.0402,0,0,3,4,1,14,129
0.0634,0,0,3,4,1,14,129
0.0593,0,0,2,4,1,14,129
0.0351,11.7,0,2,4,1,14,129
0.0537,0,3.3,1,1,1,14,129
0.0591,0,6.7,1,1,1,14,129
0.0473,0,3.3,1,2,1,14,129
0.0622,0,50,1,2,1,14,129
0.0473,0,0,2,2,1,14,129
0.0467,0,0,2,2,1,14,129
0.0665,0,3.3,2,2,1,14,129
0.0388,0,0,3,2,1,14,129
0.0502,0,0,3,2,1,14,129
0.0875,6.7,5,3,2,1,14,129
0.0669,0,100,3,2,1,14,129
0.0431,0,0,2,2,1,14,129
0.0469,0,0,2,3,1,14,129
0.0709,0,0,1,3,1,14,129
0.052,5,0,1,4,1,14,129
0.0365,0,0,1,4,1,14,129
0.0506,0,0,1,4,1,14,129
0.0362,0,0,2,4,1,14,129
0.0344,0,0,2,4,1,14,129
0.0474,0,0,2,4,1,14,129
0.047,0,0,3,4,1,14,129
0.0388,0,0,3,4,1,14,129
0.0682,0,100,3,4,1,14,129
0.0452,0,0,3,4,1,14,129
0.0289,0,0,2,1,1,14,129
0.0655,0,0,2,1,1,14,129
0.0405,0,0,1,2,1,14,129
0.0451,0,0,1,2,1,14,129
0.0474,0,0,1,2,1,14,129
0.0689,0,65,1,2,1,14,129
0.0554,0,0,2,2,1,14,129
0.0503,0,0,2,2,1,14,129
0.0696,0,8.3,2,2,1,14,129
0.0453,0,5,3,2,1,14,129
0.0427,0,0,3,2,1,14,129
0.0738,5,0,3,2,1,14,129
0.0637,0,5,3,3,1,14,129
0.1219,3.3,40,2,3,1,14,129
0.0572,0,0,2,4,1,14,129
0.0435,0,0,1,4,1,14,129
0.0701,8.3,0,1,4,1,14,129
0.0638,0,0,1,4,1,14,129
0.0484,0,0,1,4,1,14,129
0.0325,0,0,2,4,1,14,129
0.0466,0,0,2,4,1,14,129
0.0439,0,0,2,4,1,14,129
0.0537,0,0,3,4,1,14,129
0.0625,0,0,3,4,1,14,129
0.0568,0,0,3,1,1,14,129
0.0653,3.3,0,3,1,1,14,129
0.0725,0,15,2,2,1,14,129
0.0646,0,0,2,2,1,14,129
0.0499,0,0,1,2,1,14,129
0.0534,0,0,1,2,1,14,129
0.0681,0,0,2,2,1,15,132
0.046,0,0,1,2,1,15,132
0.06,0,8.3,1,2,1,15,132
0.0503,0,0,1,2,1,15,132
0.0555,0,0,1,2,1,15,132
0.0466,0,0,2,2,1,15,132
0.0392,0,0,2,3,1,15,132
0.0544,0,3.3,2,3,1,15,132
0.0428,0,0,3,4,1,15,132
0.0456,0,0,3,4,1,15,132
0.045,0,0,3,4,1,15,132
0.0508,0,0,3,4,1,15,132
0.051,0,0,2,4,1,15,132
0.0702,1.7,6.7,2,4,1,15,132
0.0541,0,0,1,4,1,15,132
0.0772,5,6.7,1,4,1,15,132
0.0553,0,33,1,4,1,15,132
0.0569,0,13,1,4,1,15,132
0.0667,0,0,2,1,1,15,132
0.0807,0,0,2,1,1,15,132
0.0647,0,0,2,2,1,15,132
0.0624,0,5,3,2,1,15,132
0.0616,0,0,3,2,1,15,132
0.0767,3.3,5,3,2,1,15,132
0.069,0,0,3,2,1,15,132
0.0192,0,0,2,2,1,15,132
0.0539,0,0,2,2,1,15,132
0.079,0,0,1,2,1,15,132
0.0638,0,34,1,2,1,15,132
0.0583,3.3,6.7,1,2,1,15,132
0.0667,0,5,1,3,1,15,132
0.06,0,1.7,2,3,1,15,132
0.0499,0,0,2,4,1,15,132
0.0599,0,0,2,4,1,15,132
0.0551,0,0,3,4,1,15,132
0.0595,0,0,3,4,1,15,132
0.0822,0,8.3,3,4,1,15,132
0.079,0,1.7,3,4,1,15,132
0.0653,0,0,2,4,1,15,132
0.0706,0,0,2,4,1,15,132
0.0249,0,0,1,4,1,15,132
0.0636,0,17,1,4,1,15,132
0.0477,0,0,1,1,1,15,132
0.0596,0,21,1,1,1,15,132
0.0598,0,0,2,2,1,15,132
0.0594,0,0,2,2,1,15,132
0.1187,18.3,35,2,2,1,15,132
0.0512,0,0,3,2,1,15,132
0.0576,0,0,3,2,1,15,132
0.0614,0,0,3,2,1,15,132
0.0853,0,6.7,3,2,1,15,132
0.1017,0,33.3,2,2,1,15,132
0.1076,0,33.3,2,2,1,15,132
0.0824,0,6.7,1,2,1,15,132
0.055,0,0,1,3,1,15,132
0.0587,0,0,1,3,1,15,132
0.0649,0,67,1,4,1,15,132
0.0709,0,3.3,2,4,1,15,132
0.0595,0,0,2,4,1,15,132
0.0575,1.7,3.3,2,4,1,15,132
0.0621,0,0,3,4,1,15,132
0.0582,0,6.7,3,4,1,15,132
0.0663,0,0,3,4,1,15,132
0.0637,0,0,3,4,1,15,132
0.0841,0,5,2,4,1,15,132
0.1075,0,8.3,2,4,1,15,132
0.073,0,18,1,1,1,15,132
0.0432,0,0,1,1,1,15,132
0.0534,0,0,1,2,1,15,132
0.0514,0,3.3,1,2,1,15,132
0.0536,0,0,2,2,1,15,132
0.05,0,0,2,2,1,15,132
0.0468,0,0,2,2,1,15,132
0.0591,0,6.7,3,2,1,15,132
0.0673,0,1.7,3,2,1,15,132
0.0653,0,0,3,2,1,15,132
0.0752,0,1.7,3,2,1,15,132
0.0561,0,1.7,2,2,1,15,132
0.0517,0,0,2,3,1,15,132
0.0436,0,0,1,3,1,15,132
0.0519,0,0,1,4,1,15,132
0.0506,0,0,1,4,1,15,132
0.0536,0,0,1,4,1,15,132
0.0411,0,0,2,4,1,15,132
0.0563,0,0,2,4,1,15,132
0.053,0,0,2,4,1,15,132
0.0401,0,0,3,4,1,15,132
0.0517,0,0,3,4,1,15,132
0.0856,0,30,3,4,1,15,132
0.0403,0,0,3,4,1,15,132
0.0645,3.3,5,2,1,1,15,132
0.0522,0,0,2,1,1,15,132
0.0597,0,5,1,2,1,15,132
0.0601,0,0,1,2,1,15,132
0.0582,0,1.7,1,2,1,15,132
0.0743,0,8.3,1,2,1,15,132
0.064,0,3.3,2,2,1,15,132
0.0602,0,5,2,2,1,15,132
0.0398,0,0,2,2,1,15,132
0.0524,0,0,3,2,1,15,132
0.0926,0,6.7,3,2,1,15,132
0.068,0,10,3,2,1,15,132
0.1115,0,43.3,3,3,1,15,132
0.0742,0,11.7,2,3,1,15,132
0.0565,0,0,2,4,1,15,132
0.0709,0,6.7,1,4,1,15,132
0.0589,0,11.7,1,4,1,15,132
0.0548,0,0,1,4,1,15,132
0.0458,0,0,1,4,1,15,132
0.0563,0,5,2,4,1,15,132
0.0539,0,0,2,4,1,15,132
0.0578,0,0,2,4,1,15,132
0.0712,0,3.3,3,4,1,15,132
0.1301,0,40,3,4,1,15,132
0.0579,0,0,3,1,1,15,132
0.0447,0,0,3,1,1,15,132
0.0719,0,15,2,2,1,15,132
0.0521,0,0,2,2,1,15,132
0.0808,0,20,1,2,1,15,132
0.055,0,19.7,1,2,1,15,132
0.0819,3.3,6.7,3,2,1,16,135
0.0645,6.7,0,3,2,1,16,135
0.0495,0,0,3,2,1,16,135
0.0727,15,0,3,2,1,16,135
0.0613,0,0,2,2,1,16,135
0.0703,16.7,0,2,2,1,16,135
0.0529,0,0,1,2,1,16,135
0.0742,38.3,0,1,2,1,16,135
0.0281,0,0,1,2,1,16,135
0.0711,1.7,0,1,2,1,16,135
0.0777,3.3,0,2,3,1,16,135
0.0632,0,0,2,3,1,16,135
0.0806,0,0,3,4,1,16,135
0.0755,11.7,0,3,4,1,16,135
0.0532,0,0,3,4,1,16,135
0.07,0,0,3,4,1,16,135
0.0645,0,0,3,4,1,16,135
0.0824,3.3,0,2,4,1,16,135
0.0759,11.7,0,2,4,1,16,135
0.0973,0,5,1,4,1,16,135
0.0634,11.7,0,1,1,1,16,135
0.069,0,0,1,1,1,16,135
0.0646,5,0,1,2,1,16,135
0.0362,0,0,2,2,1,16,135
0.0671,13.3,0,2,2,1,16,135
0.0625,6.7,0,3,2,1,16,135
0.0531,0,0,3,2,1,16,135
0.0628,11.7,0,3,2,1,16,135
0.0845,1.7,0,3,2,1,16,135
0.065,0,0,3,2,1,16,135
0.0604,8.3,0,2,2,1,16,135
0.0791,61.7,0,2,2,1,16,135
0.061,0,0,1,2,1,16,135
0.091,41.7,0,1,2,1,16,135
0.0555,8.3,0,1,3,1,16,135
0.0755,0,0,1,3,1,16,135
0.0591,0,0,2,4,1,16,135
0.0675,0,0,2,4,1,16,135
0.0644,1.7,0,3,4,1,16,135
0.0599,5,0,3,4,1,16,135
0.1436,5,70,3,4,1,16,135
0.0561,0,0,3,4,1,16,135
0.0837,10,0,3,4,1,16,135
0.0654,0,0,2,4,1,16,135
0.0652,0,0,2,1,1,16,135
0.0446,0,0,1,1,1,16,135
0.0319,0,0,1,2,1,16,135
0.0626,0,0,1,2,1,16,135
0.0641,0,43,1,2,1,16,135
0.0742,40,0,2,2,1,16,135
0.088,3.3,0,2,2,1,16,135
0.0495,6.7,0,3,2,1,16,135
0.0598,5,0,3,2,1,16,135
0.0797,1.7,0,3,2,1,16,135
0.0705,0,36.7,3,2,1,16,135
0.0774,33.3,0,3,2,1,16,135
0.0665,8.3,0,2,2,1,16,135
0.0911,0,0,2,2,1,16,135
0.055,0,0,1,3,1,16,135
0.077,1.7,3.3,1,3,1,16,135
0.0999,3.3,0,1,4,1,16,135
0.0679,0,0,1,4,1,16,135
0.0719,6.7,0,2,4,1,16,135
0.0797,0,0,2,4,1,16,135
0.1926,0,6.7,3,4,1,16,135
0.1641,0,6.7,3,4,1,16,135
0.0602,0,0,3,4,1,16,135
0.0849,6.7,0,3,4,1,16,135
0.0982,11.7,0,3,1,1,16,135
0.107,0,0,2,1,1,16,135
0.0681,8.3,0,2,2,1,16,135
0.1026,5,0,1,2,1,16,135
0.1023,0,0,1,2,1,16,135
0.0522,0,0,1,2,1,16,135
0.0762,0,0,1,2,1,16,135
0.0663,1.7,0,2,2,1,16,135
0.0577,0,0,2,2,1,16,135
0.0508,0,0,3,2,1,16,135
0.0693,8.3,0,3,2,1,16,135
0.0658,11.7,0,3,2,1,16,135
0.0588,3.3,0,3,2,1,16,135
0.109,13.3,0,3,2,1,16,135
0.0274,0,0,2,3,1,16,135
0.0563,0,0,2,3,1,16,135
0.0575,0,0,1,4,1,16,135
0.1062,35,3.3,1,4,1,16,135
0.07,0,0,1,4,1,16,135
0.1153,0,1.7,1,4,1,16,135
0.0604,0,0,2,4,1,16,135
0.0598,0,0,2,4,1,16,135
0.0561,0,0,3,4,1,16,135
0.0573,1.7,0,3,4,1,16,135
0.0991,5,1.7,3,1,1,16,135
0.0487,0,0,3,1,1,16,135
0.06,0,0,3,2,1,16,135
0.0694,0,0,2,2,1,16,135
0.0853,10,0,2,2,1,16,135
0.0913,43.3,0,1,2,1,16,135
0.0653,10,0,1,2,1,16,135
0.0615,0,0,1,2,1,16,135
0.0572,1.7,0,1,2,1,16,135
0.0261,0,0,2,2,1,16,135
0.0573,5,0,2,2,1,16,135
0.05,0,0,3,2,1,16,135
0.057,0,0,3,2,1,16,135
0.0898,0,0,3,2,1,16,135
0.0652,0,0,3,3,1,16,135
0.1577,0,10,3,3,1,16,135
0.0745,0,0,2,4,1,16,135
0.0759,3.3,0,2,4,1,16,135
0.0679,6.7,0,1,4,1,16,135
0.0597,0,0,1,4,1,16,135
0.0907,58.3,0,1,4,1,16,135
0.1545,0,100,1,4,1,16,135
0.1114,8.3,13.3,2,4,1,16,135
0.0548,0,0,2,4,1,16,135
0.056,1.7,0,3,1,1,16,135
0.0586,0,0,3,1,1,16,135
0.0724,0,3.3,3,2,1,16,135
0.0668,0,0,3,2,1,16,135
0.0664,0,0,3,2,2,17,148
0.0732,0,0,2,2,2,17,148
0.0825,0,0,1,2,2,17,148
0.0909,0,0,1,2,2,17,148
0.0888,0,0,1,2,2,17,148
0.0566,0,0,1,2,2,17,148
0.0971,0,11.7,2,3,2,17,148
0.0867,0,5,2,3,2,17,148
0.0866,0,3.3,3,4,2,17,148
0.064,0,0,3,4,2,17,148
0.0402,0,0,3,4,2,17,148
0.0713,0,0,3,4,2,17,148
0.064,0,0,2,4,2,17,148
0.0483,0,0,2,4,2,17,148
0.053,0,0,2,4,2,17,148
0.0543,0,0,1,4,2,17,148
0.0667,0,0,1,4,2,17,148
0.0647,0,0,1,4,2,17,148
0.0661,0,0,1,1,2,17,148
0.0758,0,6.7,2,1,2,17,148
0.0934,0,8.3,2,2,2,17,148
0.0625,0,0,3,2,2,17,148
0.0659,0,0,3,2,2,17,148
0.0526,0,0,3,2,2,17,148
0.052,0,0,3,2,2,17,148
0.0516,0,0,2,2,2,17,148
0.08,0,5,2,2,2,17,148
0.0855,0,3.3,2,2,2,17,148
0.126,10,15,1,2,2,17,148
0.0944,0,21.7,1,2,2,17,148
0.0812,0,0,1,3,2,17,148
0.1017,0,26.7,1,3,2,17,148
0.0848,15,0,2,4,2,17,148
0.0807,0,5,2,4,2,17,148
0.0686,0,0,3,4,2,17,148
0.066,0,0,3,4,2,17,148
0.0725,0,0,3,4,2,17,148
0.0729,0,0,3,4,2,17,148
0.0871,8.3,0,2,4,2,17,148
0.0709,0,0,2,4,2,17,148
0.0909,1.7,15,2,4,2,17,148
0.0864,11.7,0,1,4,2,17,148
0.0463,0,0,1,1,2,17,148
0.0721,10,0,1,1,2,17,148
0.0935,11.7,0,1,2,2,17,148
0.0821,0,0,2,2,2,17,148
0.0608,0,0,2,2,2,17,148
0.0615,0,0,3,2,2,17,148
0.056,0,0,3,2,2,17,148
0.0668,0,0,3,2,2,17,148
0.0659,8.3,0,3,2,2,17,148
0.0827,0,0,2,2,2,17,148
0.0816,0,0,2,2,2,17,148
0.0555,0,6.7,2,2,2,17,148
0.1283,31.7,26.7,1,3,2,17,148
0.0528,0,0,1,3,2,17,148
0.0377,0,0,1,4,2,17,148
0.1019,11.7,0,1,4,2,17,148
0.0677,0,0,2,4,2,17,148
0.0759,0,0,2,4,2,17,148
0.067,0,0,3,4,2,17,148
0.0738,0,0,3,4,2,17,148
0.0704,0,0,3,4,2,17,148
0.0924,13.3,0,3,4,2,17,148
0.0805,0,0,2,4,2,17,148
0.0576,0,0,2,4,2,17,148
0.1144,36.7,1.7,2,1,2,17,148
0.0732,25,5,1,1,2,17,148
0.0541,0,0,1,2,2,17,148
0.0758,0,0,1,2,2,17,148
0.0756,0,0,1,2,2,17,148
0.0703,0,0,2,2,2,17,148
0.0566,0,0,2,2,2,17,148
0.0554,0,0,3,2,2,17,148
0.0751,3.3,0,3,2,2,17,148
0.0704,0,0,3,2,2,17,148
0.0657,0,0,3,2,2,17,148
0.0582,0,0,2,2,2,17,148
0.0518,0,0,2,3,2,17,148
0.0491,0,0,2,3,2,17,148
0.0659,0,0,1,4,2,17,148
0.0525,0,0,1,4,2,17,148
0.0757,0,0,1,4,2,17,148
0.0561,0,0,1,4,2,17,148
0.0579,0,0,2,4,2,17,148
0.047,0,0,2,4,2,17,148
0.0559,0,0,3,4,2,17,148
0.0671,0,0,3,4,2,17,148
0.0862,3.3,6.7,3,4,2,17,148
0.0415,0,0,3,4,2,17,148
0.0101,0,0,2,1,2,17,148
0.0472,0,0,2,1,2,17,148
0.0471,0,0,2,2,2,17,148
0.0569,0,0,1,2,2,17,148
0.0523,0,0,1,2,2,17,148
0.0652,0,0,1,2,2,17,148
0.0626,0,0,1,2,2,17,148
0.0433,0,0,2,2,2,17,148
0.0563,0,0,2,2,2,17,148
0.0603,0,0,3,2,2,17,148
0.0776,0,10,3,2,2,17,148
0.0944,21.7,1.7,3,2,2,17,148
0.0635,8.3,0,3,3,2,17,148
0.0685,0,1.7,2,3,2,17,148
0.0677,0,0,2,4,2,17,148
0.0572,0,0,2,4,2,17,148
0.0598,0,0,1,4,2,17,148
0.0908,3.3,5,1,4,2,17,148
0.0735,0,0,1,4,2,17,148
0.0507,0,0,1,4,2,17,148
0.0424,0,0,2,4,2,17,148
0.0636,3.3,0,2,4,2,17,148
0.1194,0,3.3,3,4,2,17,148
0.0695,0,0,3,4,2,17,148
0.0701,0,0,3,1,2,17,148
0.0687,0,0,3,1,2,17,148
0.0938,0,5,2,2,2,17,148
0.0637,0,0,2,2,2,17,148
0.0861,0,3.3,2,2,2,17,148
0.1416,0,0,1,2,2,17,148
0.052,0,0,3,2,1,18,160
0.0503,0,5,3,2,1,18,160
0.0518,0,5,3,2,1,18,160
0.0664,0,6.7,3,2,1,18,160
0.0363,0,0,2,2,1,18,160
0.0361,0,0,2,2,1,18,160
0.0386,0,0,1,3,1,18,160
0.0374,0,0,1,3,1,18,160
0.0571,0,1.7,1,4,1,18,160
0.0444,0,0,1,4,1,18,160
0.0288,0,0,1,4,1,18,160
0.0404,0,0,2,4,1,18,160
0.0529,0,5,2,4,1,18,160
0.0696,0,10,3,4,1,18,160
0.1036,13.3,0,3,4,1,18,160
0.039,0,0,3,4,1,18,160
0.0486,0,0,3,4,1,18,160
0.062,0,1.7,2,4,1,18,160
0.0695,0,18.3,2,1,1,18,160
0.0407,0,0,1,1,1,18,160
0.0762,0,31.7,1,2,1,18,160
0.0735,0,1.7,1,2,1,18,160
0.0503,0,0,1,2,1,18,160
0.0618,0,0,1,2,1,18,160
0.0611,0,15,2,2,1,18,160
0.0322,0,0,2,2,1,18,160
0.032,0,0,3,2,1,18,160
0.0259,0,0,3,2,1,18,160
0.077,13.3,0,3,2,1,18,160
0.0504,0,0,3,2,1,18,160
0.0375,0,0,2,3,1,18,160
0.0533,0,0,2,3,1,18,160
0.0493,0,5,1,4,1,18,160
0.0613,0,0,1,4,1,18,160
0.0491,0,0,1,4,1,18,160
0.0189,0,0,1,4,1,18,160
0.0566,0,0,1,4,1,18,160
0.0532,0,0,2,4,1,18,160
0.0845,5,3.3,2,4,1,18,160
0.0352,0,0,3,4,1,18,160
0.0388,0,0,3,4,1,18,160
0.0477,0,0,3,4,1,18,160
0.0586,0,28.3,3,1,1,18,160
0.0556,0,0,2,1,1,18,160
0.1117,0,61.7,2,2,1,18,160
0.0904,0,50,1,2,1,18,160
0.1316,25,35,1,2,1,18,160
0.0586,0,3.3,1,2,1,18,160
0.0594,0,3.3,1,2,1,18,160
0.0355,0,0,1,2,1,18,160
0.0394,0,0,2,2,1,18,160
0.0313,0,0,2,2,1,18,160
0.032,0,0,3,2,1,18,160
0.05,0,0,3,2,1,18,160
0.0157,0,0,3,3,1,18,160
0.07,0,8.3,3,3,1,18,160
0.1519,66.7,6.7,2,4,1,18,160
0.0334,0,0,2,4,1,18,160
0.1168,0,80,1,4,1,18,160
0.0867,1.7,21.7,1,4,1,18,160
0.0431,0,0,1,4,1,18,160
0.0594,0,0,1,4,1,18,160
0.083,5,10,1,4,1,18,160
0.0705,0,5,2,4,1,18,160
0.0587,0,8.3,2,4,1,18,160
0.0628,0,5,3,4,1,18,160
0.0639,0,10,3,1,1,18,160
0.0806,0,25,3,1,1,18,160
0.0875,0,41.7,3,2,1,18,160
0.0977,5,56.7,2,2,1,18,160
0.0964,0,38.3,2,2,1,18,160
0.0947,0,31.7,1,2,1,18,160
0.0471,0,0,1,2,1,18,160
0.0556,0,0,1,2,1,18,160
0.0412,0,0,1,2,1,18,160
0.0241,0,0,1,2,1,18,160
0.0393,0,0,2,2,1,18,160
0.0495,0,0,2,2,1,18,160
0.0758,0,16.7,3,3,1,18,160
0.0751,0,20,3,3,1,18,160
0.0634,0,0,3,4,1,18,160
0.095,8.3,16.7,3,4,1,18,160
0.0801,0,13.3,2,4,1,18,160
0.0739,3.3,20,2,4,1,18,160
0.0869,3.3,25,1,4,1,18,160
0.0876,1.7,16.7,1,4,1,18,160
0.0471,0,0,1,4,1,18,160
0.0157,0,0,1,4,1,18,160
0.0373,0,0,1,4,1,18,160
0.0446,0,0,2,4,1,18,160
0.0471,0,0,2,1,1,18,160
0.0612,0,3.3,3,1,1,18,160
0.0362,0,0,3,2,1,18,160
0.0719,0,16.7,3,2,1,18,160
0.0649,0,6.7,3,2,1,18,160
0.1027,0,66.7,2,2,1,18,160
0.0891,0,48.3,2,2,1,18,160
0.0383,0,0,1,2,1,18,160
0.0286,0,0,1,2,1,18,160
0.0178,0,0,1,2,1,18,160
0.0316,0,0,1,2,1,18,160
0.0419,0,0,1,2,1,18,160
0.0662,0,0,2,3,1,18,160
0.0712,0,8.3,2,3,1,18,160
0.0537,0,1.7,3,4,1,18,160
0.0798,0,18.3,3,4,1,18,160
0.0502,0,3.3,3,4,1,18,160
0.0849,5,28.3,3,4,1,18,160
0.0594,0,0,2,4,1,18,160
0.0189,0,0,2,4,1,18,160
0.0218,0,0,1,4,1,18,160
0.0347,0,0,1,4,1,18,160
0.0524,0,0,1,4,1,18,160
0.0857,0,6.7,1,4,1,18,160
0.0401,0,0,1,1,1,18,160
0.0471,0,0,2,1,1,18,160
0.0538,0,1.7,2,2,1,18,160
0.0668,0,3.3,3,2,1,18,160
0.064,0,46.7,3,2,1,18,160
0.0622,0,0,3,2,1,18,160
0.0855101,0,100,3,2,1,19,169
0.0506009,0,71.7,3,2,1,19,169
0.0467286,0,10,2,2,1,19,169
0.0364133,0,0,2,2,1,19,169
0.0373534,0,0,2,2,1,19,169
0.0412952,0,0,1,2,1,19,169
0.0301863,0,0,1,2,1,19,169
0.0435501,0,0,1,3,1,19,169
0.0254523,0,0,1,3,1,19,169
0.0279917,0,0,2,4,1,19,169
0.0271631,0,0,2,4,1,19,169
0.0249881,0,0,3,4,1,19,169
0.0130336,0,0,3,4,1,19,169
0.0384972,0,0,3,4,1,19,169
0.0348027,0,0,3,4,1,19,169
0.070007,71.7,0,2,4,1,19,169
0.0636286,21.7,0,2,4,1,19,169
0.0497219,8.3,8.3,2,4,1,19,169
0.0477773,0,0,1,1,1,19,169
0.0394577,0,0,1,1,1,19,169
0.0444854,0,5,1,2,1,19,169
0.052371,5,0,1,2,1,19,169
0.0642541,0,28.3,2,2,1,19,169
0.0358498,0,0,2,2,1,19,169
0.0408925,3.3,0,3,2,1,19,169
0.0317769,0,0,3,2,1,19,169
0.0458475,0,0,3,2,1,19,169
0.0279148,0,0,3,2,1,19,169
0.010602,0,0,2,2,1,19,169
0.00675681,0,0,2,2,1,19,169
0.0242739,0,0,2,2,1,19,169
0.0372729,0,0,1,3,1,19,169
0.0808038,3.3,30,1,3,1,19,169
0.0269357,0,0,1,4,1,19,169
0.0279153,0,0,1,4,1,19,169
0.0128543,0,0,2,4,1,19,169
0.00888789,0,0,2,4,1,19,169
0.0313643,0,0,3,4,1,19,169
0.00539079,0,0,3,4,1,19,169
0.0621314,56.7,0,3,4,1,19,169
0.0329045,0,0,3,4,1,19,169
0.0808459,38.3,11.7,2,4,1,19,169
0.0445355,0,10,2,1,1,19,169
0.0253907,0,0,2,1,1,19,169
0.0419366,1.7,1.7,1,2,1,19,169
0.0394402,0,1.7,1,2,1,19,169
0.0442561,0,0,1,2,1,19,169
0.0359589,0,0,1,2,1,19,169
0.0355445,0,0,2,2,1,19,169
0.0303647,0,0,2,2,1,19,169
0.0275963,0,0,3,2,1,19,169
0.0438047,0,0,3,2,1,19,169
0.0456962,0,0,3,2,1,19,169
0.0326029,0,0,3,2,1,19,169
0.0391285,0,0,2,2,1,19,169
0.0279435,0,0,2,3,1,19,169
0.0371395,0,0,2,3,1,19,169
0.0806647,0,6.7,1,4,1,19,169
0.0418867,3.3,0,1,4,1,19,169
0.0412969,0,0,1,4,1,19,169
0.0223253,0,0,1,4,1,19,169
0.0469536,0,0,2,4,1,19,169
0.0287175,0,0,2,4,1,19,169
0.0361148,0,0,3,4,1,19,169
0.0340735,0,0,3,4,1,19,169
0.0324463,0,0,3,4,1,19,169
0.0152196,0,0,3,1,1,19,169
0.0349394,0,0,2,1,1,19,169
0.0438992,1.7,10,2,2,1,19,169
0.030401,0,0,2,2,1,19,169
0.00726503,0,0,1,2,1,19,169
0.0377949,0,8.3,1,2,1,19,169
0.0343492,0,0,1,2,1,19,169
0.052514,0,13.3,1,2,1,19,169
0.0342769,0,0,2,2,1,19,169
0.0473822,10,1.7,2,2,1,19,169
0.0300564,0,0,3,2,1,19,169
0.0331235,0,0,3,2,1,19,169
0.049903,6.7,0,3,2,1,19,169
0.034844,0,0,3,3,1,19,169
0.032489,0,0,2,3,1,19,169
0.0421407,10,0,2,4,1,19,169
0.0461692,0,0,2,4,1,19,169
0.0356178,0,0,1,4,1,19,169
0.0337484,0,0,1,4,1,19,169
0.0330866,0,0,1,4,1,19,169
0.0287576,0,0,1,4,1,19,169
0.0388363,0,0,2,4,1,19,169
0.0358278,0,0,2,4,1,19,169
0.0274831,0,0,3,4,1,19,169
0.0308105,0,0,3,1,1,19,169
0.0498145,0,0,3,1,1,19,169
0.0625116,35,0,3,2,1,19,169
0.0635701,6.7,0,2,2,1,19,169
0.0636691,5,13.3,2,2,1,19,169
0.0533341,16.7,1.7,2,2,1,19,169
0.0549493,0,10,1,2,1,19,169
0.0276575,0,0,1,2,1,19,169
0.0305246,0,0,1,2,1,19,169
0.0276429,0,0,1,2,1,19,169
0.0341058,0,1.7,2,2,1,19,169
0.0331985,0,0,2,2,1,19,169
0.045373,5,0,3,2,1,19,169
0.0482753,0,0,3,3,1,19,169
0.0445207,5,0,3,3,1,19,169
0.041367,0,0,3,4,1,19,169
0.0380935,0,0,2,4,1,19,169
0.0286763,0,0,2,4,1,19,169
0.0486858,1.7,3.3,2,4,1,19,169
0.0594817,25,8.3,1,4,1,19,169
0.0361033,6.7,0,1,4,1,19,169
0.0277016,0,0,1,4,1,19,169
0.0331847,0,0,1,4,1,19,169
0.0455352,0,0,2,4,1,19,169
0.0466193,0,8.3,2,1,1,19,169
0.0467004,0,8.3,3,1,1,19,169
0.0440469,0,16.7,3,2,1,19,169
0.0388811,0,0,3,2,1,19,169
0.0414559,0,0,3,2,1,19,169
0.0816468,0,0,2,2,1,19,169
